div,season,date,team,gameno,home,points,goals,team_opponent,points_opponent,goals_opponent,hometeam_uid,awayteam_uid
E0,2017,20nov2017,Stoke,12,0,1,2,Brighton,1,2,8,28
E0,2017,25nov2017,Stoke,13,0,0,1,Crystal Palace,3,2,12,28
E0,2017,29nov2017,Stoke,14,1,0,0,Liverpool,3,3,28,18
E0,2017,02dec2017,Stoke,15,1,3,2,Swansea,0,1,28,30
E0,2017,09dec2017,Stoke,16,0,0,1,Tottenham,3,5,31,28
E0,2017,12dec2017,Stoke,17,0,0,0,Burnley,3,1,9,28
E0,2017,16dec2017,Stoke,18,1,0,0,West Ham,3,3,28,34
E0,2017,23dec2017,Stoke,19,1,3,3,West Brom,0,1,28,33
E0,2017,26dec2017,Stoke,20,0,1,1,Huddersfield,1,1,15,28
E0,2017,30dec2017,Stoke,21,0,0,0,Chelsea,3,5,11,28
E0,2017,01jan2018,Stoke,22,1,0,0,Newcastle,3,1,28,22
E0,2017,15jan2018,Stoke,23,0,0,0,Man United,3,3,20,28
E0,2017,20jan2018,Stoke,24,1,3,2,Huddersfield,0,0,28,15
E0,2017,31jan2018,Stoke,25,1,1,0,Watford,1,0,28,32
E0,2017,03feb2018,Stoke,26,0,0,1,Bournemouth,3,2,7,28
E0,2017,10feb2018,Stoke,27,1,1,1,Brighton,1,1,28,8
E0,2017,24feb2018,Stoke,28,0,1,1,Leicester,1,1,17,28
E0,2017,03mar2018,Stoke,29,0,1,0,Southampton,1,0,27,28
E0,2017,12mar2018,Stoke,30,1,0,0,Man City,3,2,28,19
E0,2017,17mar2018,Stoke,31,1,0,1,Everton,3,2,28,13
E0,2017,01apr2018,Stoke,32,0,0,0,Arsenal,3,3,1,28
E0,2017,07apr2018,Stoke,33,1,0,1,Tottenham,3,2,28,31
E0,2017,16apr2018,Stoke,34,0,1,1,West Ham,1,1,34,28
E0,2017,22apr2018,Stoke,35,1,1,1,Burnley,1,1,28,9
E0,2017,28apr2018,Stoke,36,0,1,0,Liverpool,1,0,18,28
E0,2017,05may2018,Stoke,37,1,0,1,Crystal Palace,3,2,28,12
E0,2017,13may2018,Stoke,38,0,3,2,Swansea,0,1,30,28
E0,2008,16aug2008,Sunderland,1,1,0,0,Liverpool,3,1,29,18
E0,2008,23aug2008,Sunderland,2,0,3,2,Tottenham,0,1,31,29
E0,2008,31aug2008,Sunderland,3,1,0,0,Man City,3,3,29,19
E0,2008,13sep2008,Sunderland,4,0,1,1,Wigan,1,1,35,29
E0,2008,20sep2008,Sunderland,5,1,3,2,Middlesbrough,0,0,29,21
E0,2008,27sep2008,Sunderland,6,0,0,1,Aston Villa,3,2,2,29
E0,2008,04oct2008,Sunderland,7,1,1,1,Arsenal,1,1,29,1
E0,2008,18oct2008,Sunderland,8,0,1,0,Fulham,1,0,14,29
E0,2008,25oct2008,Sunderland,9,1,3,2,Newcastle,0,1,29,22
E0,2008,29oct2008,Sunderland,10,0,0,0,Stoke,3,1,28,29
E0,2008,01nov2008,Sunderland,11,0,0,0,Chelsea,3,5,11,29
E0,2008,08nov2008,Sunderland,12,1,0,1,Portsmouth,3,2,29,24
E0,2008,15nov2008,Sunderland,13,0,3,2,Blackburn,0,1,4,29
E0,2008,23nov2008,Sunderland,14,1,0,0,West Ham,3,1,29,34
E0,2008,29nov2008,Sunderland,15,1,0,1,Bolton,3,4,29,6
E0,2008,06dec2008,Sunderland,16,0,0,0,Man United,3,1,20,29
E0,2008,13dec2008,Sunderland,17,1,3,4,West Brom,0,0,29,33
E0,2008,20dec2008,Sunderland,18,0,3,4,Hull,0,1,16,29
E0,2008,26dec2008,Sunderland,19,1,1,0,Blackburn,1,0,29,4
E0,2008,28dec2008,Sunderland,20,0,0,0,Everton,3,3,13,29
E0,2008,10jan2009,Sunderland,21,0,1,1,Middlesbrough,1,1,21,29
E0,2008,17jan2009,Sunderland,22,1,0,1,Aston Villa,3,2,29,2
E0,2008,27jan2009,Sunderland,23,1,3,1,Fulham,0,0,29,14
E0,2008,01feb2009,Sunderland,24,0,1,1,Newcastle,1,1,22,29
E0,2008,07feb2009,Sunderland,25,1,3,2,Stoke,0,0,29,28
E0,2008,21feb2009,Sunderland,26,0,1,0,Arsenal,1,0,1,29
E0,2008,03mar2009,Sunderland,27,0,0,0,Liverpool,3,2,18,29
E0,2008,07mar2009,Sunderland,28,1,1,1,Tottenham,1,1,29,31
E0,2008,14mar2009,Sunderland,29,1,0,1,Wigan,3,2,29,35
E0,2008,22mar2009,Sunderland,30,0,0,0,Man City,3,1,19,29
E0,2008,04apr2009,Sunderland,31,0,0,0,West Ham,3,2,34,29
E0,2008,11apr2009,Sunderland,32,1,0,1,Man United,3,2,29,20
E0,2008,18apr2009,Sunderland,33,1,3,1,Hull,0,0,29,16
E0,2008,25apr2009,Sunderland,34,0,0,0,West Brom,3,3,33,29
E0,2008,03may2009,Sunderland,35,1,0,0,Everton,3,2,29,13
E0,2008,09may2009,Sunderland,36,0,1,0,Bolton,1,0,6,29
E0,2008,18may2009,Sunderland,37,0,0,1,Portsmouth,3,3,24,29
E0,2008,24may2009,Sunderland,38,1,0,2,Chelsea,3,3,29,11
E0,2009,15aug2009,Sunderland,1,0,3,1,Bolton,0,0,6,29
E0,2009,18aug2009,Sunderland,2,1,0,1,Chelsea,3,3,29,11
E0,2009,22aug2009,Sunderland,3,1,3,2,Blackburn,0,1,29,4
E0,2009,29aug2009,Sunderland,4,0,0,0,Stoke,3,1,28,29
E0,2009,12sep2009,Sunderland,5,1,3,4,Hull,0,1,29,16
E0,2009,19sep2009,Sunderland,6,0,0,1,Burnley,3,3,9,29
E0,2009,27sep2009,Sunderland,7,1,3,5,Wolves,0,2,29,36
E0,2009,03oct2009,Sunderland,8,0,1,2,Man United,1,2,20,29
E0,2009,17oct2009,Sunderland,9,1,3,1,Liverpool,0,0,29,18
E0,2009,24oct2009,Sunderland,10,0,0,1,Birmingham,3,2,3,29
E0,2009,31oct2009,Sunderland,11,1,1,2,West Ham,1,2,29,34
E0,2009,07nov2009,Sunderland,12,0,0,0,Tottenham,3,2,31,29
E0,2009,21nov2009,Sunderland,13,1,3,1,Arsenal,0,0,29,1
E0,2009,28nov2009,Sunderland,14,0,0,0,Wigan,3,1,35,29
E0,2009,06dec2009,Sunderland,15,0,0,0,Fulham,3,1,14,29
E0,2009,12dec2009,Sunderland,16,1,1,1,Portsmouth,1,1,29,24
E0,2009,15dec2009,Sunderland,17,1,0,0,Aston Villa,3,2,29,2
E0,2009,19dec2009,Sunderland,18,0,0,3,Man City,3,4,19,29
E0,2009,26dec2009,Sunderland,19,1,1,1,Everton,1,1,29,13
E0,2009,28dec2009,Sunderland,20,0,1,2,Blackburn,1,2,4,29
E0,2009,16jan2010,Sunderland,21,0,0,2,Chelsea,3,7,11,29
E0,2009,27jan2010,Sunderland,22,0,0,0,Everton,3,2,13,29
E0,2009,01feb2010,Sunderland,23,1,1,0,Stoke,1,0,29,28
E0,2009,06feb2010,Sunderland,24,1,1,1,Wigan,1,1,29,35
E0,2009,09feb2010,Sunderland,25,0,1,1,Portsmouth,1,1,24,29
E0,2009,20feb2010,Sunderland,26,0,0,0,Arsenal,3,2,1,29
E0,2009,28feb2010,Sunderland,27,1,1,0,Fulham,1,0,29,14
E0,2009,09mar2010,Sunderland,28,1,3,4,Bolton,0,0,29,6
E0,2009,14mar2010,Sunderland,29,1,1,1,Man City,1,1,29,19
E0,2009,20mar2010,Sunderland,30,1,3,3,Birmingham,0,1,29,3
E0,2009,24mar2010,Sunderland,31,0,1,1,Aston Villa,1,1,2,29
E0,2009,28mar2010,Sunderland,32,0,0,0,Liverpool,3,3,18,29
E0,2009,03apr2010,Sunderland,33,1,3,3,Tottenham,0,1,29,31
E0,2009,10apr2010,Sunderland,34,0,0,0,West Ham,3,1,34,29
E0,2009,17apr2010,Sunderland,35,1,3,2,Burnley,0,1,29,9
E0,2009,24apr2010,Sunderland,36,0,3,1,Hull,0,0,16,29
E0,2009,02may2010,Sunderland,37,1,0,0,Man United,3,1,29,20
E0,2009,09may2010,Sunderland,38,0,0,1,Wolves,3,2,36,29
E0,2010,14aug2010,Sunderland,1,1,1,2,Birmingham,1,2,29,3
E0,2010,21aug2010,Sunderland,2,0,0,0,West Brom,3,1,33,29
E0,2010,29aug2010,Sunderland,3,1,3,1,Man City,0,0,29,19
E0,2010,11sep2010,Sunderland,4,0,1,1,Wigan,1,1,35,29
E0,2010,18sep2010,Sunderland,5,1,1,1,Arsenal,1,1,29,1
E0,2010,25sep2010,Sunderland,6,0,1,2,Liverpool,1,2,18,29
E0,2010,02oct2010,Sunderland,7,1,1,0,Man United,1,0,29,20
E0,2010,18oct2010,Sunderland,8,0,1,0,Blackburn,1,0,4,29
E0,2010,23oct2010,Sunderland,9,1,3,1,Aston Villa,0,0,29,2
E0,2010,31oct2010,Sunderland,10,0,0,1,Newcastle,3,5,22,29
E0,2010,06nov2010,Sunderland,11,1,3,2,Stoke,0,0,29,28
E0,2010,09nov2010,Sunderland,12,0,1,1,Tottenham,1,1,31,29
E0,2010,14nov2010,Sunderland,13,0,3,3,Chelsea,0,0,11,29
E0,2010,22nov2010,Sunderland,14,1,1,2,Everton,1,2,29,13
E0,2010,27nov2010,Sunderland,15,0,0,2,Wolves,3,3,36,29
E0,2010,05dec2010,Sunderland,16,1,3,1,West Ham,0,0,29,34
E0,2010,11dec2010,Sunderland,17,0,1,0,Fulham,1,0,14,29
E0,2010,18dec2010,Sunderland,18,1,3,1,Bolton,0,0,29,6
E0,2010,26dec2010,Sunderland,19,0,0,0,Man United,3,2,20,29
E0,2010,28dec2010,Sunderland,20,1,0,0,Blackpool,3,2,29,5
E0,2010,01jan2011,Sunderland,21,1,3,3,Blackburn,0,0,29,4
E0,2010,05jan2011,Sunderland,22,0,3,1,Aston Villa,0,0,2,29
E0,2010,16jan2011,Sunderland,23,1,1,1,Newcastle,1,1,29,22
E0,2010,22jan2011,Sunderland,24,0,3,2,Blackpool,0,1,5,29
E0,2010,01feb2011,Sunderland,25,1,0,2,Chelsea,3,4,29,11
E0,2010,05feb2011,Sunderland,26,0,0,2,Stoke,3,3,28,29
E0,2010,12feb2011,Sunderland,27,1,0,1,Tottenham,3,2,29,31
E0,2010,26feb2011,Sunderland,28,0,0,0,Everton,3,2,13,29
E0,2010,05mar2011,Sunderland,29,0,1,0,Arsenal,1,0,1,29
E0,2010,20mar2011,Sunderland,30,1,0,0,Liverpool,3,2,29,18
E0,2010,03apr2011,Sunderland,31,0,0,0,Man City,3,5,19,29
E0,2010,09apr2011,Sunderland,32,1,0,2,West Brom,3,3,29,33
E0,2010,16apr2011,Sunderland,33,0,0,0,Birmingham,3,2,3,29
E0,2010,23apr2011,Sunderland,34,1,3,4,Wigan,0,2,29,35
E0,2010,30apr2011,Sunderland,35,1,0,0,Fulham,3,3,29,14
E0,2010,07may2011,Sunderland,36,0,3,2,Bolton,0,1,6,29
E0,2010,14may2011,Sunderland,37,1,0,1,Wolves,3,3,29,36
E0,2010,22may2011,Sunderland,38,0,3,3,West Ham,0,0,34,29
E0,2011,13aug2011,Sunderland,1,0,1,1,Liverpool,1,1,18,29
E0,2011,20aug2011,Sunderland,2,1,0,0,Newcastle,3,1,29,22
E0,2011,27aug2011,Sunderland,3,0,1,0,Swansea,1,0,30,29
E0,2011,10sep2011,Sunderland,4,1,0,1,Chelsea,3,2,29,11
E0,2011,18sep2011,Sunderland,5,1,3,4,Stoke,0,0,29,28
E0,2011,26sep2011,Sunderland,6,0,0,1,Norwich,3,2,23,29
E0,2011,01oct2011,Sunderland,7,1,1,2,West Brom,1,2,29,33
E0,2011,16oct2011,Sunderland,8,0,0,1,Arsenal,3,2,1,29
E0,2011,22oct2011,Sunderland,9,0,3,2,Bolton,0,0,6,29
E0,2011,29oct2011,Sunderland,10,1,1,2,Aston Villa,1,2,29,2
E0,2011,05nov2011,Sunderland,11,0,0,0,Man United,3,1,20,29
E0,2011,19nov2011,Sunderland,12,1,1,0,Fulham,1,0,29,14
E0,2011,26nov2011,Sunderland,13,1,0,1,Wigan,3,2,29,35
E0,2011,04dec2011,Sunderland,14,0,0,1,Wolves,3,2,36,29
E0,2011,11dec2011,Sunderland,15,1,3,2,Blackburn,0,1,29,4
E0,2011,18dec2011,Sunderland,16,0,0,0,Tottenham,3,1,31,29
E0,2011,21dec2011,Sunderland,17,0,3,3,QPR,0,2,25,29
E0,2011,26dec2011,Sunderland,18,1,1,1,Everton,1,1,29,13
E0,2011,01jan2012,Sunderland,19,1,3,1,Man City,0,0,29,19
E0,2011,03jan2012,Sunderland,20,0,3,4,Wigan,0,1,35,29
E0,2011,14jan2012,Sunderland,21,0,0,0,Chelsea,3,1,11,29
E0,2011,21jan2012,Sunderland,22,1,3,2,Swansea,0,0,29,30
E0,2011,01feb2012,Sunderland,23,1,3,3,Norwich,0,0,29,23
E0,2011,04feb2012,Sunderland,24,0,3,1,Stoke,0,0,28,29
E0,2011,11feb2012,Sunderland,25,1,0,1,Arsenal,3,2,29,1
E0,2011,25feb2012,Sunderland,26,0,0,0,West Brom,3,4,33,29
E0,2011,04mar2012,Sunderland,27,0,1,1,Newcastle,1,1,22,29
E0,2011,10mar2012,Sunderland,28,1,3,1,Liverpool,0,0,29,18
E0,2011,20mar2012,Sunderland,29,0,0,0,Blackburn,3,2,4,29
E0,2011,24mar2012,Sunderland,30,1,3,3,QPR,0,1,29,25
E0,2011,31mar2012,Sunderland,31,0,1,3,Man City,1,3,19,29
E0,2011,07apr2012,Sunderland,32,1,1,0,Tottenham,1,0,29,31
E0,2011,09apr2012,Sunderland,33,0,0,0,Everton,3,4,13,29
E0,2011,14apr2012,Sunderland,34,1,1,0,Wolves,1,0,29,36
E0,2011,21apr2012,Sunderland,35,0,1,0,Aston Villa,1,0,2,29
E0,2011,28apr2012,Sunderland,36,1,1,2,Bolton,1,2,29,6
E0,2011,06may2012,Sunderland,37,0,0,1,Fulham,3,2,14,29
E0,2011,13may2012,Sunderland,38,1,0,0,Man United,3,1,29,20
E0,2012,18aug2012,Sunderland,1,0,1,0,Arsenal,1,0,1,29
E0,2012,01sep2012,Sunderland,2,0,1,2,Swansea,1,2,30,29
E0,2012,15sep2012,Sunderland,3,1,1,1,Liverpool,1,1,29,18
E0,2012,22sep2012,Sunderland,4,0,1,1,West Ham,1,1,34,29
E0,2012,29sep2012,Sunderland,5,1,3,1,Wigan,0,0,29,35
E0,2012,06oct2012,Sunderland,6,0,0,0,Man City,3,3,19,29
E0,2012,21oct2012,Sunderland,7,1,1,1,Newcastle,1,1,29,22
E0,2012,27oct2012,Sunderland,8,0,1,0,Stoke,1,0,28,29
E0,2012,03nov2012,Sunderland,9,1,0,0,Aston Villa,3,1,29,2
E0,2012,10nov2012,Sunderland,10,0,0,1,Everton,3,2,13,29
E0,2012,18nov2012,Sunderland,11,0,3,3,Fulham,0,1,14,29
E0,2012,24nov2012,Sunderland,12,1,0,2,West Brom,3,4,29,33
E0,2012,27nov2012,Sunderland,13,1,1,0,QPR,1,0,29,25
E0,2012,02dec2012,Sunderland,14,0,0,1,Norwich,3,2,23,29
E0,2012,08dec2012,Sunderland,15,1,0,1,Chelsea,3,3,29,11
E0,2012,11dec2012,Sunderland,16,1,3,3,Reading,0,0,29,26
E0,2012,15dec2012,Sunderland,17,0,0,1,Man United,3,3,20,29
E0,2012,22dec2012,Sunderland,18,0,3,1,Southampton,0,0,27,29
E0,2012,26dec2012,Sunderland,19,1,3,1,Man City,0,0,29,19
E0,2012,29dec2012,Sunderland,20,1,0,1,Tottenham,3,2,29,31
E0,2012,02jan2013,Sunderland,21,0,0,0,Liverpool,3,3,18,29
E0,2012,12jan2013,Sunderland,22,1,3,3,West Ham,0,0,29,34
E0,2012,19jan2013,Sunderland,23,0,3,3,Wigan,0,2,35,29
E0,2012,29jan2013,Sunderland,24,1,1,0,Swansea,1,0,29,30
E0,2012,02feb2013,Sunderland,25,0,0,1,Reading,3,2,26,29
E0,2012,09feb2013,Sunderland,26,1,0,0,Arsenal,3,1,29,1
E0,2012,23feb2013,Sunderland,27,0,0,1,West Brom,3,2,33,29
E0,2012,02mar2013,Sunderland,28,1,1,2,Fulham,1,2,29,14
E0,2012,09mar2013,Sunderland,29,0,0,1,QPR,3,3,25,29
E0,2012,17mar2013,Sunderland,30,1,1,1,Norwich,1,1,29,23
E0,2012,30mar2013,Sunderland,31,1,0,0,Man United,3,1,29,20
E0,2012,07apr2013,Sunderland,32,0,0,1,Chelsea,3,2,11,29
E0,2012,14apr2013,Sunderland,33,0,3,3,Newcastle,0,0,22,29
E0,2012,20apr2013,Sunderland,34,1,3,1,Everton,0,0,29,13
E0,2012,29apr2013,Sunderland,35,0,0,1,Aston Villa,3,6,2,29
E0,2012,06may2013,Sunderland,36,1,1,1,Stoke,1,1,29,28
E0,2012,12may2013,Sunderland,37,1,1,1,Southampton,1,1,29,27
E0,2012,19may2013,Sunderland,38,0,0,0,Tottenham,3,1,31,29
E0,2013,17aug2013,Sunderland,1,1,0,0,Fulham,3,1,29,14
E0,2013,24aug2013,Sunderland,2,0,1,1,Southampton,1,1,27,29
E0,2013,31aug2013,Sunderland,3,0,0,1,Crystal Palace,3,3,12,29
E0,2013,14sep2013,Sunderland,4,1,0,1,Arsenal,3,3,29,1
E0,2013,21sep2013,Sunderland,5,0,0,0,West Brom,3,3,33,29
E0,2013,29sep2013,Sunderland,6,1,0,1,Liverpool,3,3,29,18
E0,2013,05oct2013,Sunderland,7,1,0,1,Man United,3,2,29,20
E0,2013,19oct2013,Sunderland,8,0,0,0,Swansea,3,4,30,29
E0,2013,27oct2013,Sunderland,9,1,3,2,Newcastle,0,1,29,22
E0,2013,02nov2013,Sunderland,10,0,0,0,Hull,3,1,16,29
E0,2013,10nov2013,Sunderland,11,1,3,1,Man City,0,0,29,19
E0,2013,23nov2013,Sunderland,12,0,0,0,Stoke,3,2,28,29
E0,2013,30nov2013,Sunderland,13,0,1,0,Aston Villa,1,0,2,29
E0,2013,04dec2013,Sunderland,14,1,0,3,Chelsea,3,4,29,11
E0,2013,07dec2013,Sunderland,15,1,0,1,Tottenham,3,2,29,31
E0,2013,14dec2013,Sunderland,16,0,1,0,West Ham,1,0,34,29
E0,2013,21dec2013,Sunderland,17,1,1,0,Norwich,1,0,29,23
E0,2013,26dec2013,Sunderland,18,0,3,1,Everton,0,0,13,29
E0,2013,28dec2013,Sunderland,19,0,1,2,Cardiff,1,2,10,29
E0,2013,01jan2014,Sunderland,20,1,0,0,Aston Villa,3,1,29,2
E0,2013,11jan2014,Sunderland,21,0,3,4,Fulham,0,1,14,29
E0,2013,18jan2014,Sunderland,22,1,1,2,Southampton,1,2,29,27
E0,2013,29jan2014,Sunderland,23,1,3,1,Stoke,0,0,29,28
E0,2013,01feb2014,Sunderland,24,0,3,3,Newcastle,0,0,22,29
E0,2013,08feb2014,Sunderland,25,1,0,0,Hull,3,2,29,16
E0,2013,22feb2014,Sunderland,26,0,0,1,Arsenal,3,4,1,29
E0,2013,15mar2014,Sunderland,27,1,1,0,Crystal Palace,1,0,29,12
E0,2013,22mar2014,Sunderland,28,0,0,0,Norwich,3,2,23,29
E0,2013,26mar2014,Sunderland,29,0,0,1,Liverpool,3,2,18,29
E0,2013,31mar2014,Sunderland,30,1,0,1,West Ham,3,2,29,34
E0,2013,07apr2014,Sunderland,31,0,0,1,Tottenham,3,5,31,29
E0,2013,12apr2014,Sunderland,32,1,0,0,Everton,3,1,29,13
E0,2013,16apr2014,Sunderland,33,0,1,2,Man City,1,2,19,29
E0,2013,19apr2014,Sunderland,34,0,3,2,Chelsea,0,1,11,29
E0,2013,27apr2014,Sunderland,35,1,3,4,Cardiff,0,0,29,10
E0,2013,03may2014,Sunderland,36,0,3,1,Man United,0,0,20,29
E0,2013,07may2014,Sunderland,37,1,3,2,West Brom,0,0,29,33
E0,2013,11may2014,Sunderland,38,1,0,1,Swansea,3,3,29,30
E0,2014,16aug2014,Sunderland,1,0,1,2,West Brom,1,2,33,29
E0,2014,24aug2014,Sunderland,2,1,1,1,Man United,1,1,29,20
E0,2014,30aug2014,Sunderland,3,0,0,0,QPR,3,1,25,29
E0,2014,13sep2014,Sunderland,4,1,1,2,Tottenham,1,2,29,31
E0,2014,20sep2014,Sunderland,5,0,1,0,Burnley,1,0,9,29
E0,2014,27sep2014,Sunderland,6,1,1,0,Swansea,1,0,29,30
E0,2014,04oct2014,Sunderland,7,1,3,3,Stoke,0,1,29,28
E0,2014,18oct2014,Sunderland,8,0,0,0,Southampton,3,8,27,29
E0,2014,25oct2014,Sunderland,9,1,0,0,Arsenal,3,2,29,1
E0,2014,03nov2014,Sunderland,10,0,3,3,Crystal Palace,0,1,12,29
E0,2014,09nov2014,Sunderland,11,1,1,1,Everton,1,1,29,13
E0,2014,22nov2014,Sunderland,12,0,1,0,Leicester,1,0,17,29
E0,2014,29nov2014,Sunderland,13,1,1,0,Chelsea,1,0,29,11
E0,2014,03dec2014,Sunderland,14,1,0,1,Man City,3,4,29,19
E0,2014,06dec2014,Sunderland,15,0,1,0,Liverpool,1,0,18,29
E0,2014,13dec2014,Sunderland,16,1,1,1,West Ham,1,1,29,34
E0,2014,21dec2014,Sunderland,17,0,3,1,Newcastle,0,0,22,29
E0,2014,26dec2014,Sunderland,18,1,0,1,Hull,3,3,29,16
E0,2014,28dec2014,Sunderland,19,0,1,0,Aston Villa,1,0,2,29
E0,2014,01jan2015,Sunderland,20,0,0,2,Man City,3,3,19,29
E0,2014,10jan2015,Sunderland,21,1,0,0,Liverpool,3,1,29,18
E0,2014,17jan2015,Sunderland,22,0,0,1,Tottenham,3,2,31,29
E0,2014,31jan2015,Sunderland,23,1,3,2,Burnley,0,0,29,9
E0,2014,07feb2015,Sunderland,24,0,1,1,Swansea,1,1,30,29
E0,2014,10feb2015,Sunderland,25,1,0,0,QPR,3,2,29,25
E0,2014,21feb2015,Sunderland,26,1,1,0,West Brom,1,0,29,33
E0,2014,28feb2015,Sunderland,27,0,0,0,Man United,3,2,20,29
E0,2014,03mar2015,Sunderland,28,0,1,1,Hull,1,1,16,29
E0,2014,14mar2015,Sunderland,29,1,0,0,Aston Villa,3,4,29,2
E0,2014,21mar2015,Sunderland,30,0,0,0,West Ham,3,1,34,29
E0,2014,05apr2015,Sunderland,31,1,3,1,Newcastle,0,0,29,22
E0,2014,11apr2015,Sunderland,32,1,0,1,Crystal Palace,3,4,29,12
E0,2014,25apr2015,Sunderland,33,0,1,1,Stoke,1,1,28,29
E0,2014,02may2015,Sunderland,34,1,3,2,Southampton,0,1,29,27
E0,2014,09may2015,Sunderland,35,0,3,2,Everton,0,0,13,29
E0,2014,16may2015,Sunderland,36,1,1,0,Leicester,1,0,29,17
E0,2014,20may2015,Sunderland,37,0,1,0,Arsenal,1,0,1,29
E0,2014,24may2015,Sunderland,38,0,0,1,Chelsea,3,3,11,29
E0,2015,08aug2015,Sunderland,1,0,0,2,Leicester,3,4,17,29
E0,2015,15aug2015,Sunderland,2,1,0,1,Norwich,3,3,29,23
E0,2015,22aug2015,Sunderland,3,1,1,1,Swansea,1,1,29,30
E0,2015,29aug2015,Sunderland,4,0,1,2,Aston Villa,1,2,2,29
E0,2015,13sep2015,Sunderland,5,1,0,0,Tottenham,3,1,29,31
E0,2015,19sep2015,Sunderland,6,0,0,0,Bournemouth,3,2,7,29
E0,2015,26sep2015,Sunderland,7,0,0,0,Man United,3,3,20,29
E0,2015,03oct2015,Sunderland,8,1,1,2,West Ham,1,2,29,34
E0,2015,17oct2015,Sunderland,9,0,0,0,West Brom,3,1,33,29
E0,2015,25oct2015,Sunderland,10,1,3,3,Newcastle,0,0,29,22
E0,2015,01nov2015,Sunderland,11,0,0,2,Everton,3,6,13,29
E0,2015,07nov2015,Sunderland,12,1,0,0,Southampton,3,1,29,27
E0,2015,23nov2015,Sunderland,13,0,3,1,Crystal Palace,0,0,12,29
E0,2015,28nov2015,Sunderland,14,1,3,2,Stoke,0,0,29,28
E0,2015,05dec2015,Sunderland,15,0,0,1,Arsenal,3,3,1,29
E0,2015,12dec2015,Sunderland,16,1,0,0,Watford,3,1,29,32
E0,2015,19dec2015,Sunderland,17,0,0,1,Chelsea,3,3,11,29
E0,2015,26dec2015,Sunderland,18,0,0,1,Man City,3,4,19,29
E0,2015,30dec2015,Sunderland,19,1,0,0,Liverpool,3,1,29,18
E0,2015,02jan2016,Sunderland,20,1,3,3,Aston Villa,0,1,29,2
E0,2015,13jan2016,Sunderland,21,0,3,4,Swansea,0,2,30,29
E0,2015,16jan2016,Sunderland,22,0,0,1,Tottenham,3,4,31,29
E0,2015,23jan2016,Sunderland,23,1,1,1,Bournemouth,1,1,29,7
E0,2015,02feb2016,Sunderland,24,1,0,0,Man City,3,1,29,19
E0,2015,06feb2016,Sunderland,25,0,1,2,Liverpool,1,2,18,29
E0,2015,13feb2016,Sunderland,26,1,3,2,Man United,0,1,29,20
E0,2015,27feb2016,Sunderland,27,0,0,0,West Ham,3,1,34,29
E0,2015,01mar2016,Sunderland,28,1,1,2,Crystal Palace,1,2,29,12
E0,2015,05mar2016,Sunderland,29,0,1,1,Southampton,1,1,27,29
E0,2015,20mar2016,Sunderland,30,0,1,1,Newcastle,1,1,22,29
E0,2015,02apr2016,Sunderland,31,1,1,0,West Brom,1,0,29,33
E0,2015,10apr2016,Sunderland,32,1,0,0,Leicester,3,2,29,17
E0,2015,16apr2016,Sunderland,33,0,3,3,Norwich,0,0,23,29
E0,2015,24apr2016,Sunderland,34,1,1,0,Arsenal,1,0,29,1
E0,2015,30apr2016,Sunderland,35,0,1,1,Stoke,1,1,28,29
E0,2015,07may2016,Sunderland,36,1,3,3,Chelsea,0,2,29,11
E0,2015,11may2016,Sunderland,37,1,3,3,Everton,0,0,29,13
E0,2015,15may2016,Sunderland,38,0,1,2,Watford,1,2,32,29
E0,2016,13aug2016,Sunderland,1,0,0,1,Man City,3,2,19,29
E0,2016,21aug2016,Sunderland,2,1,0,1,Middlesbrough,3,2,29,21
E0,2016,27aug2016,Sunderland,3,0,1,1,Southampton,1,1,27,29
E0,2016,12sep2016,Sunderland,4,1,0,0,Everton,3,3,29,13
E0,2016,18sep2016,Sunderland,5,0,0,0,Tottenham,3,1,31,29
E0,2016,24sep2016,Sunderland,6,1,0,2,Crystal Palace,3,3,29,12
E0,2016,01oct2016,Sunderland,7,1,1,1,West Brom,1,1,29,33
E0,2016,15oct2016,Sunderland,8,0,0,0,Stoke,3,2,28,29
E0,2016,22oct2016,Sunderland,9,0,0,0,West Ham,3,1,34,29
E0,2016,29oct2016,Sunderland,10,1,0,1,Arsenal,3,4,29,1
E0,2016,05nov2016,Sunderland,11,0,3,2,Bournemouth,0,1,7,29
E0,2016,19nov2016,Sunderland,12,1,3,3,Hull,0,0,29,16
E0,2016,26nov2016,Sunderland,13,0,0,0,Liverpool,3,2,18,29
E0,2016,03dec2016,Sunderland,14,1,3,2,Leicester,0,1,29,17
E0,2016,10dec2016,Sunderland,15,0,0,0,Swansea,3,3,30,29
E0,2016,14dec2016,Sunderland,16,1,0,0,Chelsea,3,1,29,11
E0,2016,17dec2016,Sunderland,17,1,3,1,Watford,0,0,29,32
E0,2016,26dec2016,Sunderland,18,0,0,1,Man United,3,3,20,29
E0,2016,31dec2016,Sunderland,19,0,0,1,Burnley,3,4,9,29
E0,2016,02jan2017,Sunderland,20,1,1,2,Liverpool,1,2,29,18
E0,2016,14jan2017,Sunderland,21,1,0,1,Stoke,3,3,29,28
E0,2016,21jan2017,Sunderland,22,0,0,0,West Brom,3,2,33,29
E0,2016,31jan2017,Sunderland,23,1,1,0,Tottenham,1,0,29,31
E0,2016,04feb2017,Sunderland,24,0,3,4,Crystal Palace,0,0,12,29
