date,FE,MS
2019-01-15,38.12,42.88
2019-01-16,38.48,44.49
2019-01-17,38.71,42.53
2019-01-18,38.87,43.69
2019-01-22,38.75,42.41
2019-01-23,39.37,42.15
2019-01-24,39.28,42.05
2019-01-25,38.79,42.98
2019-01-28,38.59,42.65
2019-01-29,38.56,42.49
2019-01-30,38.75,42.79
2019-01-31,39.2,42.3
2019-02-01,38.78,41.82
2019-02-04,38.54,42.46
2019-02-05,38.69,42.45
2019-02-06,38.66,42.38
2019-02-07,39.31,41.48
2019-02-08,39.49,40.81
2019-02-11,39.35,40.21
2019-02-12,39.52,41.15
2019-02-13,39.51,41.19
2019-02-14,39.45,40.72
2019-02-15,39.59,41.99
2019-02-19,39.6,42.16
2019-02-20,39.59,42.42
2019-02-21,40.05,41.96
2019-02-22,40.72,41.79
2019-02-25,40.43,42.19
2019-02-26,40.78,42.41
2019-02-27,40.72,42.56
2019-02-28,40.75,41.98
2019-03-01,40.9,42.5
2019-03-04,40.74,42
2019-03-05,40.42,41.9
2019-03-06,40.72,41.62
2019-03-07,40.78,41.17
2019-03-08,40.89,41.36
2019-03-11,41.36,41.85
2019-03-12,41.58,42.03
2019-03-13,41.62,42.41
2019-03-14,41.21,42.69
2019-03-15,41.23,43.33
2019-03-18,41.24,44.03
2019-03-19,40.41,43.95
2019-03-20,40.59,43.03
2019-03-21,41.24,43.13
2019-03-22,41.77,41.72
2019-03-25,41.86,41.25
2019-03-26,42,41.88
2019-03-27,41.72,41.37
2019-03-28,41.4,41.93
2019-03-29,41.61,42.2
2019-04-01,41.45,43.53
2019-04-02,41.34,43.7
2019-04-03,41.09,44.38
2019-04-04,39.44,44.93
2019-04-05,40.97,44.9
2019-04-08,40.42,44.98
2019-04-09,40.85,44.26
2019-04-10,40.83,44.45
2019-04-11,41.21,44.8
2019-04-12,41.37,46.69
2019-04-15,41.28,46.08
2019-04-16,40.46,47.02
2019-04-17,40.23,48.26
2019-04-18,40.5,47.55
2019-04-22,40.59,47.29
2019-04-23,40.74,47.35
2019-04-24,40.86,47.38
2019-04-25,41.15,47.29
2019-04-26,41.48,47.89
2019-04-29,41.36,48.46
2019-04-30,42.03,48.25
2019-05-01,41.95,47.57
2019-05-02,41.97,47.81
2019-05-03,42.5,48.06
2019-05-06,41.9,47.71
2019-05-07,42.03,46.71
2019-05-08,41.44,46.53
2019-05-09,41.36,46.45
2019-05-10,42.13,46.34
2019-05-13,42.45,44.18
2019-05-14,42.1,44.01
2019-05-15,41.83,43.9
2019-05-16,42.16,44.28
2019-05-17,42.47,43.88
2019-05-20,42.59,43.87
2019-05-21,42.39,44.39
2019-05-22,42.64,43.49
2019-05-23,43.15,42.71
2019-05-24,42.86,42.96
2019-05-28,41.64,42.17
2019-05-29,40.99,42.19
2019-05-30,40.96,41.83
2019-05-31,41.24,40.69
2019-06-03,41.68,40.73
2019-06-04,41.84,42.48
2019-06-05,43.07,42.43
2019-06-06,43.39,42.81
2019-06-07,43.04,42.7
2019-06-10,43.02,43.29
2019-06-11,42.75,43.67
2019-06-12,43.37,42.62
2019-06-13,43.35,42.95
2019-06-14,43.97,42.82
2019-06-17,43.7,42.51
2019-06-18,43.51,43.34
2019-06-19,43.45,43.14
2019-06-20,43.67,43.46
2019-06-21,43.68,43.58
2019-06-24,43.61,43.07
2019-06-25,43.46,42.66
2019-06-26,42.53,42.99
2019-06-27,42.51,43.49
2019-06-28,42.81,43.81
2019-07-01,42.74,43.95
2019-07-02,43.43,43.83
2019-07-03,43.82,43.99
2019-07-05,43.73,44.21
2019-07-08,43.55,43.49
2019-07-09,43.54,43.78
2019-07-10,43.49,43.31
2019-07-11,43.59,44.18
2019-07-12,43.41,44.87
2019-07-15,43.86,44.43
2019-07-16,43.55,44.43
2019-07-17,43.73,43.77
2019-07-18,44.03,44.43
2019-07-19,43.49,44.39
2019-07-22,43.6,44.5
2019-07-23,43.32,45.1
2019-07-24,43.62,45.5
2019-07-25,43.87,44.87
2019-07-26,44.06,45.74
2019-07-29,44.47,45.23
2019-07-30,44.48,44.67
2019-07-31,43.97,44.56
2019-08-01,44.38,42.93
2019-08-02,44.25,42.12
2019-08-05,43.44,40.49
2019-08-06,43.42,41.22
2019-08-07,43.57,40.56
2019-08-08,44.25,41.27
2019-08-09,44.2,41.5
2019-08-12,44.51,40.36
2019-08-13,44.18,40.69
2019-08-14,43.53,39.33
2019-08-15,44.12,39.1
2019-08-16,44.68,39.94
2019-08-19,45.13,40.37
2019-08-20,44.93,39.9
2019-08-21,45.48,39.94
2019-08-22,45.7,40.27
2019-08-23,44.99,39.33
2019-08-26,45.39,40.16
2019-08-27,45.43,39.79
2019-08-28,45.52,40.38
2019-08-29,45.94,41.29
2019-08-30,46,41.49
2019-09-03,46.54,40.99
2019-09-04,46.84,41.53
2019-09-05,46.52,42.47
2019-09-06,46.68,42.18
2019-09-09,46.92,43.11
2019-09-10,46.74,43.58
2019-09-11,47.59,43.94
2019-09-12,47.63,44.32
2019-09-13,47.37,45.16
2019-09-16,47.56,44.75
2019-09-17,48.09,44.21
2019-09-18,48.11,44.36
2019-09-19,48.11,44.02
2019-09-20,47.39,43.67
2019-09-23,47.76,43.56
2019-09-24,48.45,42.54
2019-09-25,48.83,43.04
2019-09-26,48.73,42.62
2019-09-27,48.43,42.84
2019-09-30,48.23,42.67
2019-10-01,47.89,41.38
2019-10-02,47.31,40.23
2019-10-03,47.74,40.25
2019-10-04,48.23,40.78
2019-10-07,48.03,40.68
2019-10-08,47.62,39.82
2019-10-09,47.82,40.44
2019-10-10,47.9,41.05
2019-10-11,47.89,41.93
2019-10-14,47.41,42.25
2019-10-15,47.6,42.53
2019-10-16,47.8,42.79
2019-10-17,48.11,43.44
2019-10-18,48.38,43.66
2019-10-21,48.5,44.98
2019-10-22,48.36,45.38
2019-10-23,48.41,45.91
2019-10-24,48.29,45.76
2019-10-25,48.01,46.37
2019-10-28,47.27,46.84
2019-10-29,47.58,46.83
2019-10-30,47.84,46.26
2019-10-31,48.32,46.05
2019-11-01,48.36,47.33
2019-11-04,48,48.83
2019-11-05,47.32,48.75
2019-11-06,47.11,48.56
2019-11-07,46.72,48.66
2019-11-08,46.59,49.15
2019-11-11,46.03,49.09
2019-11-12,46.3,49.01
2019-11-13,46.92,48.39
2019-11-14,46.74,48.61
2019-11-15,47.04,48.99
2019-11-18,46.77,49.03
2019-11-19,46.43,49.33
2019-11-20,46.87,49.1
2019-11-21,46.64,48.84
2019-11-22,47.34,49.25
2019-11-25,47.72,49.96
2019-11-26,47.77,49.41
2019-11-27,47.79,49.78
2019-11-29,47.69,49.48
2019-12-02,47.52,49.08
2019-12-03,47.74,48.11
2019-12-04,48.19,48.84
2019-12-05,48.41,49.07
2019-12-06,48.38,49.8
2019-12-09,48.12,49.6
2019-12-10,47.99,49.67
2019-12-11,48.02,49.45
2019-12-12,47.85,50.69
2019-12-13,47.95,50.24
2019-12-16,48.51,50.72
2019-12-17,48.28,50.9
2019-12-18,48.52,50.66
2019-12-19,48.71,50.86
2019-12-20,48.82,50.69
2019-12-23,48.39,50.72
2019-12-24,48.48,50.69
2019-12-26,48.51,51.11
2019-12-27,48.39,51.09
2019-12-30,48.49,50.96
2019-12-31,48.6,51.12
2020-01-02,47.53,52.04
2020-01-03,47.46,51.2
2020-01-06,47.55,51.02
2020-01-07,47.52,50.92
2020-01-08,47.62,51.57
2020-01-09,47.87,52.06
2020-01-10,47.64,52.21
2020-01-13,47.77,52.78
2020-01-14,48.04,52.86
2020-01-15,48.45,52.94
2020-01-16,48.78,56.44
2020-01-17,49.06,57.51
2020-01-21,49.3,55.92
2020-01-22,49.89,55.86
2020-01-23,50.35,55.53
2020-01-24,50.47,54.55
2020-01-27,50.26,53.11
2020-01-28,50.69,54.02
2020-01-29,50.97,53.68
2020-01-30,50.98,53.82
2020-01-31,50.79,52.26
2020-02-03,51.5,52.6
2020-02-04,51.49,54.02
2020-02-05,51.91,54.99
2020-02-06,51.25,55.01
2020-02-07,51.23,55.03
2020-02-10,51.36,55.35
2020-02-11,51.54,55.78
2020-02-12,51.48,56.18
2020-02-13,51.98,55.93
2020-02-14,52.23,55.84
2020-02-18,52.27,55.52
2020-02-19,52.15,56.31
2020-02-20,51.79,53.75
2020-02-21,51.57,52.42
2020-02-24,50.63,49.68
2020-02-25,48.89,48.03
2020-02-26,48.3,47.24
2020-02-27,46.23,45.41
2020-02-28,44.53,45.03
2020-03-02,47.32,46.48
2020-03-03,45.92,44.4
2020-03-04,48.5,45.24
2020-03-05,47.13,42.59
2020-03-06,46.48,41.84
2020-03-09,42.93,37.5
2020-03-10,44.95,39.5
2020-03-11,43.13,36.87
2020-03-12,38.52,31.31
2020-03-13,41.24,37.5
2020-03-16,34.3,31.65
2020-03-17,40.11,33.79
2020-03-18,37.2,30.75
2020-03-19,35.99,30.92
2020-03-20,34.28,29.67
2020-03-23,33.19,27.81
2020-03-24,35.48,33.22
2020-03-25,35.5,33.99
2020-03-26,38.67,35.71
2020-03-27,38.6,34.01
2020-03-30,40.49,34.84
2020-03-31,40.07,34
2020-04-01,38.86,31.62
2020-04-02,40,33.9
2020-04-03,37.95,33.85
2020-04-06,41.36,37.01
2020-04-07,40.47,36.94
2020-04-08,43.23,39.37
2020-04-09,44.75,41.08
2020-04-13,43.93,39.58
2020-04-14,45.47,39.86
2020-04-15,43.95,38.4
2020-04-16,44.86,38.36
2020-04-17,46.21,39.09
2020-04-20,44.49,38.36
2020-04-21,43.2,36.95
2020-04-22,44.22,37.81
2020-04-23,43.03,37.47
2020-04-24,42.32,37.97
2020-04-27,43.51,39.31
2020-04-28,42.64,40.13
2020-04-29,42.35,40.79
2020-04-30,41.27,39.43
2020-05-01,40.84,38.4
2020-05-04,41.19,38.09
2020-05-05,41.68,37.98
2020-05-06,40,37.3
2020-05-07,40.21,38.81
2020-05-08,40.6,40.08
2020-05-11,40.42,39.83
2020-05-12,39.6,38.42
2020-05-13,39.05,36.99
2020-05-14,39.96,37.81
2020-05-15,39.29,37.29
2020-05-18,41.11,40.28
2020-05-19,40.36,39.33
2020-05-20,40.28,41.06
2020-05-21,40.43,40.3
2020-05-22,40.64,40.13
2020-05-26,40.71,43.69
2020-05-27,41.36,46.86
2020-05-28,42.69,44.4
2020-05-29,42.26,44.2
2020-06-01,42.76,44.7
2020-06-02,43.07,45.58
2020-06-03,43.49,46.91
2020-06-04,42.36,48.69
2020-06-05,43.27,49.53
2020-06-08,43.98,50.15
2020-06-09,42.89,50.4
2020-06-10,42.25,48.69
2020-06-11,40.5,44.57
2020-06-12,40.43,46.28
2020-06-15,40.47,47.4
2020-06-16,40.51,48.56
2020-06-17,40.25,47.76
2020-06-18,40.51,47.58
2020-06-19,38.98,46.93
2020-06-22,39.7,47.38
2020-06-23,38.78,47.89
2020-06-24,37.78,46.95
2020-06-25,37.53,48.79
2020-06-26,36.85,47.05
2020-06-29,37.99,47.24
2020-06-30,38.78,48.3
2020-07-01,39.88,47.61
2020-07-02,39.92,47.79
2020-07-06,40.18,48.82
2020-07-07,40.25,47.49
2020-07-08,40.63,48.91
2020-07-09,40.19,47.51
2020-07-10,41.27,49.8
2020-07-13,40.84,50.22
2020-07-14,40.92,50.5
2020-07-15,40.82,51.35
2020-07-16,41.29,52.64
2020-07-17,42.14,52.41
2020-07-20,41.26,51.86
2020-07-21,34.25,52.38
2020-07-22,27.09,51
2020-07-23,27.4,50.56
2020-07-24,29.48,50.18
2020-07-27,29.28,51.32
2020-07-28,29.14,50.26
2020-07-29,28.64,50.59
2020-07-30,28.87,48.95
2020-07-31,29,48.88
2020-08-03,29.19,49.46
2020-08-04,29.64,49.26
2020-08-05,28.94,49.77
2020-08-06,29.18,49.45
2020-08-07,29.44,50.35
2020-08-10,30.06,50.58
2020-08-11,29.9,51.78
2020-08-12,29.87,52.38
2020-08-13,29.6,52.18
2020-08-14,29.33,52.3
2020-08-17,28.94,51.28
2020-08-18,28.88,50.92
2020-08-19,28.64,51.37
2020-08-20,28.36,50.8
2020-08-21,28.11,51.1
2020-08-24,28.31,52.37
2020-08-25,27.94,52.05
2020-08-26,28.01,51.71
2020-08-27,28.1,52.61
2020-08-28,28.31,52.89
2020-08-31,28.59,52.26
2020-09-01,28.26,52.58
2020-09-02,29.14,53.25
2020-09-03,29.39,52.75
2020-09-04,29.4,52.71
2020-09-08,29.13,50.17
2020-09-09,29.14,51.06
2020-09-10,29.05,50.29
2020-09-11,29.33,50.35
2020-09-14,29.66,51.15
2020-09-15,29.35,50.39
2020-09-16,29.76,51.15
2020-09-17,29.8,50.25
2020-09-18,28.96,50.08
2020-09-21,28.63,48.36
2020-09-22,28.57,47.63
2020-09-23,27.58,46.42
2020-09-24,28.16,46.61
2020-09-25,28.6,47.04
2020-09-28,28.45,48.38
2020-09-29,28.6,47.24
2020-09-30,28.71,48.35
2020-10-01,28.76,47.26
2020-10-02,29.52,47.97
2020-10-05,29.91,48.6
2020-10-06,30.41,47.74
2020-10-07,30.56,48.71
2020-10-08,31.28,49
2020-10-09,31.22,48.83
2020-10-12,31.26,50.74
2020-10-13,31.31,50.44
2020-10-14,31.43,50.65
2020-10-15,31.51,51.33
2020-10-16,31.69,51.85
2020-10-19,31.73,50.95
2020-10-20,31.83,51.47
2020-10-21,32.33,50.38
2020-10-22,33.03,51.77
2020-10-23,33.3,51.87
2020-10-26,33.32,50.32
2020-10-27,33.39,48.59
2020-10-28,31.76,47.57
2020-10-29,31.81,48.12
2020-10-30,29.72,48.15
2020-11-02,29.93,49.38
2020-11-03,30.12,51.18
2020-11-04,29.06,51.43
2020-11-05,29.39,52.2
2020-11-06,29.07,51.7
2020-11-09,29.52,56.02
2020-11-10,29.31,55.75
2020-11-11,29.79,56.34
2020-11-12,29.33,55.55
2020-11-13,29.51,56.61
2020-11-16,28.5,58.11
2020-11-17,28.74,58.81
2020-11-18,28.55,58.81
2020-11-19,29.04,58.63
2020-11-20,28,57.81
2020-11-23,27.71,60.27
2020-11-24,26.66,63.6
2020-11-25,26.56,63.48
2020-11-27,26.72,63.84
2020-11-30,26.56,61.83
2020-12-01,27.17,63.28
2020-12-02,27.32,64.02
2020-12-03,27.9,64.06
2020-12-04,28.95,65
2020-12-07,29.47,64.26
2020-12-08,30.26,63.91
2020-12-09,30.64,64.37
2020-12-10,30.22,64.44
2020-12-11,30.38,63.32
2020-12-14,30.35,61.88
2020-12-15,31.4,63.95
2020-12-16,30.91,64.23
2020-12-17,30.5,64.67
2020-12-18,30.34,64.18
2020-12-21,29.99,67.83
2020-12-22,29.95,66.64
2020-12-23,29.29,68.21
2020-12-24,29.68,68.09
2020-12-28,29.62,68.05
2020-12-29,29.71,67.71
2020-12-30,30.11,67.84
2020-12-31,30.61,68.53
